acc_raw_int,acc_raw_float,acc_HP_float,acc_HP_float
-234,-234,-99.7855,-99
-265,-265,-37.0648,-37
-202,-202,-67.4379,-67
-218,-218,-110.0428,-110
-221,-221,-77.7422,-77
-267,-267,-31.9703,-31
-228,-228,-39.1624,-39
-207,-207,-56.7463,-56
-219,-219,-68.0848,-68
-232,-232,-55.3752,-55
-209,-209,-75.9856,-75
-262,-262,-138.0428,-138
-244,-244,-83.6248,-83
-205,-205,-71.3837,-71
-200,-200,-103.0426,-103
-217,-217,-93.7127,-93
-231,-231,-48.1024,-48
-212,-212,-81.1479,-81
-239,-239,-94.6402,-94
-221,-221,-15.965,-15
-307,-307,-44.9932,-44
-253,-253,-77.883,-77
-243,-243,-42.7087,-42
-285,-285,-29.1445,-29
-219,-219,-59.5374,-59
-170,-170,-72.0732,-72
-234,-234,-66.3876,-66
-276,-276,-43.9764,-43
-256,-256,-53.9245,-53
-226,-226,-30.7541,-30
-249,-249,-26.9691,-26
-210,-210,-36.6532,-36
-206,-206,-79.5781,-79
-258,-258,-121.1029,-121
-295,-295,-95.6777,-95
-240,-240,-28.5936,-28
-243,-243,-21.1121,-21
-270,-270,-23.1503,-23
-214,-214,-76.6302,-76
-163,-163,-83.9955,-83
-195,-195,-67.9826,-67
-234,-234,-56.2117,-56
-247,-247,-67.9188,-67
-189,-189,-85.9929,-85
-194,-194,-46.314,-46
-256,-256,-48.8712,-48
-235,-235,-47.5543,-47
-191,-191,-64.9833,-64
-224,-224,-48.9985,-48
-273,-273,-70.4855,-70
-241,-241,-101.6332,-101
-258,-258,-39.4423,-39
-261,-261,-54.8702,-54
-195,-195,-57.342,-57
-222,-222,-103.849,-103
-188,-188,-65.5349,-65
-184,-184,-44.4249,-44
-222,-222,-56.1345,-56
-212,-212,-68.9876,-68
-228,-228,-46.1474,-46
-245,-245,-98.7892,-98
-199,-199,-80.0389,-80
-215,-215,-41.9319,-41
-294,-294,-36.9454,-36
-271,-271,-53.3924,-53
-245,-245,-67.5159,-67
-245,-245,-49.088,-49
-256,-256,-75.4865,-75
-276,-276,-57.1558,-57
-262,-262,-144.1105,-144
-247,-247,-89.4982,-89
-219,-219,-78.965,-78
-197,-197,-121.4594,-121
-261,-261,-55.4561,-55
-267,-267,-5.826,-5
-210,-210,-69.6189,-69
-209,-209,-111.6981,-111
-224,-224,-91.9583,-91
-232,-232,-61.7172,-61
-237,-237,-84.9267,-84
-269,-269,-45.763,-45
-240,-240,-41.4748,-41
-173,-173,-92.9347,-92
-199,-199,-129.4496,-129
-253,-253,-74.827,-74
-211,-211,-78.7832,-78
-219,-219,-105.7879,-105
-213,-213,-49.6831,-49
-234,-234,2.132,2
-225,-225,-29.8,-29
-238,-238,-69.0207,-69
-248,-248,-82.1289,-82
-272,-272,-23.8351,-23
-253,-253,-28.527,-28
-237,-237,-91.0594,-91
-270,-270,-69.858,-69
-245,-245,-25.7726,-25
-211,-211,-58.5284,-58
-229,-229,-107.7206,-107
-240,-240,-75.3511,-75
-247,-247,-91.8922,-91
-254,-254,-95.7229,-95
-244,-244,-29.392,-29
-234,-234,-56.2924,-56
-220,-220,-21.6637,-21
-265,-265,-18.1521,-18
-277,-277,-56.2817,-56
-228,-228,-46.0401,-46
-226,-226,-61.8188,-61
-245,-245,-79.0586,-79
-237,-237,-32.2601,-32
-200,-200,-48.6016,-48
-205,-205,-128.1732,-128
-259,-259,-105.0881,-105
-276,-276,-78.6604,-78
-242,-242,-78.3854,-78
-244,-244,-89.5718,-89
-222,-222,-109.1595,-109
-186,-186,-95.4894,-95
-180,-180,-79.4245,-79
-235,-235,-52.2712,-52
-236,-236,-30.4093,-30
-229,-229,-93.8508,-93
-279,-279,-100.6902,-100
-251,-251,-44.2201,-44
-212,-212,-42.2446,-42
-234,-234,-56.6537,-56
-271,-271,-64.8825,-64
-263,-263,-70.2091,-70
-166,-166,-101.9945,-101
-169,-169,-73.6558,-73
-225,-225,-6.6498,-6
-251,-251,-31.8381,-31
-227,-227,-85.3918,-85
-293,-293,-44.0818,-44
-268,-268,-51.931,-51
-231,-231,-45.551,-45
-250,-250,-67.2816,-67
-258,-258,-58.8053,-58
-244,-244,-71.1586,-71
-224,-224,-80.5434,-80
-257,-257,-104.2834,-104
-271,-271,-85.9548,-85
-220,-220,-69.7864,-69
-219,-219,-101.8856,-101
-247,-247,-77.1552,-77
-216,-216,-43.7555,-43
-224,-224,-61.2299,-61
-257,-257,-71.4907,-71
-276,-276,-78.8784,-78
-199,-199,-85.7216,-85
-192,-192,-75.8075,-75
-250,-250,-66.6806,-66
-249,-249,-52.1823,-52
-209,-209,-97.6484,-97
-250,-250,-109.5571,-109
-247,-247,-59.9137,-59
-217,-217,-58.0625,-58
-172,-172,-76.9589,-76
-245,-245,-68.7161,-68
-219,-219,-32.4047,-32
-198,-198,-37.2291,-37
-243,-243,-90.1566,-90
-269,-269,-107.5378,-107
-233,-233,-73.9821,-73
-213,-213,-76.0712,-76
-273,-273,-53.8741,-53
-285,-285,-17.5438,-17
-223,-223,-11.8411,-11
-194,-194,-67.188,-67
-237,-237,-68.5776,-68
-258,-258,-61.7791,-61
-198,-198,-110.9382,-110
-235,-235,-82.9222,-82
-244,-244,-44.7287,-44
-205,-205,-66.7636,-66
-196,-196,-103.6161,-103
-220,-220,-95.5471,-95
-242,-242,1.5129,1
-199,-199,-1.182,-1
-221,-221,-57.7057,-57
-293,-293,-84.5002,-84
-233,-233,-60.0579,-60
-240,-240,-125.2922,-125
-247,-247,-100.8982,-100
-200,-200,-63.8626,-63
-208,-208,-83.0201,-83
-233,-233,-90.7554,-90
-227,-227,-76.9496,-76
-223,-223,-56.8447,-56
-227,-227,-89.8002,-89
-265,-265,-103.5003,-103
-259,-259,-52.8261,-52
-224,-224,-52.146,-52
-195,-195,-79.8511,-79
-249,-249,-49.2702,-49
-252,-252,-57.742,-57
-239,-239,-90.4809,-90
-259,-259,-109.3044,-109
-254,-254,-32.2114,-32
-222,-222,-25.2039,-25
-205,-205,-83.4761,-83
-264,-264,-82.5885,-82
-240,-240,-42.7832,-42
-194,-194,-83.2753,-83
-217,-217,-80.2508,-80
-261,-261,-50.9519,-50
-234,-234,-5.982,-5
-206,-206,-78.7972,-78
-258,-258,-52.891,-52
-248,-248,-32.3703,-32
-226,-226,-77.2662,-77
-208,-208,-102.5721,-102
-267,-267,-66.3467,-66
-252,-252,-46.8571,-46
-201,-201,-106.9315,-106
-225,-225,-119.2747,-119
-227,-227,-57.7531,-57
-205,-205,-28.8153,-28
-188,-188,-71.1096,-71
-207,-207,-92.2029,-92
-234,-234,-32.3438,-32
-200,-200,-68.7947,-68
-231,-231,-78.3138,-78
-251,-251,-39.8662,-39
-226,-226,-30.5836,-30
-213,-213,-54.1824,-54
-209,-209,-76.4659,-76
-233,-233,-34.8534,-34
-209,-209,-56.7692,-56
-216,-216,-127.9871,-127
-231,-231,-67.6944,-67
-249,-249,-75.0756,-75
-238,-238,-81.2344,-81
-219,-219,-34.779,-34
-238,-238,-43.3779,-43
-235,-235,-68.1589,-68
-254,-254,-62.0786,-62
-224,-224,-58.3707,-58
-241,-241,-62.67,-62
-221,-221,-100.2697,-100
-195,-195,-94.2537,-94
-204,-204,-60.1087,-60
-231,-231,-31.131,-31
-213,-213,-84.8121,-84
-201,-201,-88.3668,-88
-293,-293,-75.125,-75
-243,-243,-94.6793,-94
-204,-204,-89.5787,-89
-263,-263,-58.6495,-58
-267,-267,-41.6126,-41
-210,-210,-99.8346,-99
-182,-182,-76.0337,-76
-253,-253,-30.5839,-30
-237,-237,-53.0098,-53
-241,-241,-97.0954,-97
-228,-228,-70.5586,-70
-213,-213,-43.1925,-43
-235,-235,-94.1228,-94
-244,-244,-84.5017,-84
-220,-220,-62.8129,-62
-224,-224,-44.1995,-44
-244,-244,-102.888,-102
-252,-252,-88.4269,-88
-302,-302,-37.5497,-37
-229,-229,-60.7309,-60
-190,-190,-62.7656,-62
-238,-238,-41.6901,-41
-245,-245,-25.0224,-25
-212,-212,-43.4173,-43
-225,-225,-70.1687,-70
-245,-245,-36.988,-36
-253,-253,-67.3714,-67
-215,-215,-87.2924,-87
-228,-228,-62.8377,-62
-246,-246,-49.8597,-49
-204,-204,-45.5261,-45
-229,-229,-69.2174,-69
-261,-261,-45.7395,-45
-251,-251,-52.327,-52
-216,-216,-66.38,-66
-212,-212,-85.3419,-85
-231,-231,-74.239,-74
-220,-220,-55.1747,-55
-219,-219,-74.8421,-74
-226,-226,-71.6659,-71
-261,-261,-90.202,-90
-249,-249,-60.226,-60
-214,-214,-77.2895,-77
-232,-232,-57.1982,-57
-223,-223,-30.6856,-30
-243,-243,-39.787,-39
-227,-227,-67.2897,-67
-234,-234,-49.62,-49
-266,-266,-36.7141,-36
-235,-235,-128.6673,-128
-294,-294,-78.6935,-78
-275,-275,-39.2855,-39
-212,-212,-98.3897,-98
-223,-223,-102.8133,-102
-234,-234,-45.9434,-45
-234,-234,-17.0318,-17
-230,-230,-88.354,-88
-256,-256,-72.8513,-72
-249,-249,-76.3507,-76
-234,-234,-62.6573,-62
-234,-234,-47.9967,-47
-266,-266,-70.2124,-70
-283,-283,-78.2634,-78
-244,-244,-54.3305,-54
-260,-260,-58.4914,-58
-239,-239,-78.5967,-78
-261,-261,-85.5918,-85
-227,-227,-135.7683,-135
-233,-233,-63.3724,-63
-198,-198,-23.9584,-23
-226,-226,-71.8301,-71
-240,-240,-78.994,-78
-243,-243,-46.0398,-46
-233,-233,-58.6011,-58
-231,-231,-78.108,-78
-265,-265,-86.403,-86
-252,-252,-47.7926,-47
-227,-227,-60.4537,-60
-248,-248,-78.7041,-78
-232,-232,-36.7778,-36
-205,-205,-61.7721,-61
-211,-211,-93.3821,-93
-239,-239,-83.6198,-83
-244,-244,-48.3858,-48
-232,-232,-44.0921,-44
-249,-249,-62.7532,-62
-231,-231,-51.8771,-51
-219,-219,-51.1126,-51
-224,-224,-57.797,-57
-276,-276,-92.6936,-92
-267,-267,-80.3074,-80
-231,-231,-45.691,-45
-231,-231,-63.3891,-63
-222,-222,-54.6377,-54
-252,-252,-74.8564,-74
-223,-223,-58.628,-58
-216,-216,-65.2064,-65
-244,-244,-97.3797,-97
-220,-220,-66.4947,-66
-189,-189,-124.2881,-124
-215,-215,-106.1052,-106
-239,-239,-43.6131,-43
-224,-224,-53.778,-53
-207,-207,-64.8425,-64
-269,-269,-65.5785,-65
-281,-281,-61.7763,-61
-248,-248,-86.6814,-86
-243,-243,-79.9055,-79
-240,-240,-64.8362,-64
-241,-241,-64.9988,-64
-245,-245,-97.1516,-97
-244,-244,-113.7871,-113
-257,-257,-74.6125,-74
-262,-262,-90.8796,-90
-228,-228,-69.8028,-69
-220,-220,-91.5463,-91
-221,-221,-57.4931,-57
-235,-235,-62.8686,-62
-272,-272,-28.8875,-28
-199,-199,-57.4645,-57
-216,-216,-70.7772,-70
-259,-259,-73.6416,-73
-243,-243,-64.0856,-64
-258,-258,-61.8152,-61
-261,-261,-95.4726,-95
-227,-227,-82.4093,-82
-227,-227,-57.973,-57
-216,-216,-78.8089,-78
-239,-239,-62.5581,-62
-240,-240,-36.1387,-36
-178,-178,-41.8916,-41
-205,-205,-69.5546,-69
-271,-271,-74.69,-74
-267,-267,-63.1364,-63
-230,-230,-80.1814,-80
-250,-250,-61.8706,-61
-240,-240,-50.0221,-50
-234,-234,-55.0332,-55
-232,-232,-106.944,-106
-260,-260,-97.4347,-97
-210,-210,-61.7364,-61
-185,-185,-62.3783,-62
-212,-212,-53.1886,-53
-248,-248,-83.3157,-83
-236,-236,-54.0671,-54
-231,-231,-47.3506,-47
-287,-287,-75.1626,-75
-291,-291,-50.64,-50
-253,-253,-20.0985,-20
-242,-242,-45.3179,-45
-267,-267,-69.6306,-69
-211,-211,-55.6053,-55
-192,-192,-38.5131,-38
-238,-238,-100.3448,-100
-212,-212,-112.4083,-112
-223,-223,-79.5028,-79
-250,-250,-74.1293,-74
-242,-242,-71.2637,-71
-221,-221,-72.5351,-72
-192,-192,-76.6464,-76
-222,-222,-75.2699,-75
-249,-249,-88.0961,-88
-249,-249,-93.6923,-93
-217,-217,-59.5463,-59
-248,-248,-51.8519,-51
-274,-274,-52.4769,-52
-209,-209,-67.0376,-67
-205,-205,-104.0093,-104
-234,-234,-31.4752,-31
-210,-210,-48.0933,-48
-174,-174,-91.0515,-91
-188,-188,-75.1641,-75
-219,-219,-90.39,-90
-220,-220,-93.4901,-93
-220,-220,-59.1133,-59
-239,-239,-59.3886,-59
-289,-289,-48.673,-48
-251,-251,-71.3763,-71
-260,-260,-72.5915,-72
-281,-281,-10.864,-10
-235,-235,-37.7469,-37
-242,-242,-103.3392,-103
-217,-217,-99.3563,-99
-216,-216,-62.6142,-62
-224,-224,-82.446,-82
-200,-200,-72.8367,-72
-222,-222,-67.0626,-67
-218,-218,-65.0516,-65
-187,-187,-92.5077,-92
-227,-227,-42.7939,-42
-271,-271,-18.3098,-18
-231,-231,-45.3592,-45
-191,-191,-81.625,-81
-265,-265,-69.1877,-69
-245,-245,-64.6386,-64
-215,-215,-120.8056,-120
-270,-270,-124.3687,-124
-270,-270,-86.675,-86
-236,-236,-76.0979,-76
-202,-202,-100.7842,-100
-238,-238,-44.4769,-44
-213,-213,-25.7967,-25
-205,-205,-72.1333,-72
-202,-202,-45.4007,-45
-237,-237,-56.3832,-56
-265,-265,-83.9125,-83
-232,-232,-76.0676,-76
-234,-234,-55.1782,-55
-232,-232,-26.2318,-26
-204,-204,-56.3126,-56
-190,-190,-83.5041,-83
-244,-244,-83.3841,-83
-273,-273,-51.3234,-51
-194,-194,-82.9664,-82
-202,-202,-109.1775,-109
-261,-261,-44.118,-44
-213,-213,-39.9993,-39
-198,-198,-68.6447,-68
-270,-270,-45.6574,-45
-293,-293,-9.2592,-9
-242,-242,-22.6665,-22
-240,-240,-53.9485,-53
-251,-251,-54.7535,-54
-205,-205,-54.8514,-54
-217,-217,-74.4167,-74
-190,-190,-124.523,-124
-221,-221,-86.7087,-86
-201,-201,-95.4709,-95
-184,-184,-116.6197,-116
-239,-239,-71.4813,-71
-255,-255,-77.9951,-77
-259,-259,-52.0417,-52
-227,-227,-51.2259,-51
-236,-236,-59.8112,-59
-206,-206,-35.6292,-35
-196,-196,-57.9135,-57
-213,-213,-54.0863,-54
-199,-199,-23.2286,-23
-176,-176,-63.0288,-63
-182,-182,-107.9155,-107
-232,-232,-68.2534,-68
-237,-237,-27.8427,-27
-234,-234,-101.3815,-101
-208,-208,-81.6945,-81
-272,-272,-51.7386,-51
-237,-237,-106.0388,-106
-191,-191,-106.251,-106
-253,-253,-72.8777,-72
-285,-285,-38.9786,-38
-238,-238,-74.6786,-74
-221,-221,-50.5407,-50
-261,-261,-42.6981,-42
-243,-243,-38.9958,-38
-201,-201,-74.4458,-74
-186,-186,-102.3913,-102
-259,-259,-68.9837,-68
-273,-273,-71.0575,-71
-223,-223,-69.3952,-69
-240,-240,-41.7541,-41
-235,-235,-27.2826,-27
-204,-204,-80.9906,-80
-196,-196,-110.1356,-110
-235,-235,-31.6138,-31
-275,-275,-39.0914,-39
-232,-232,-97.7942,-97
-239,-239,-50.7357,-50
-262,-262,-35.6709,-35
-266,-266,-107.1476,-107
-218,-218,-130.4971,-130
-236,-236,-79.9137,-79
-255,-255,-77.5492,-77
-231,-231,-88.0481,-88
-244,-244,-41.9816,-41
-259,-259,-53.8915,-53
-220,-220,-26.6365,-26
-220,-220,-57.01,-57
-251,-251,-37.5761,-37
-249,-249,-20.4303,-20
-211,-211,-75.2253,-75
-212,-212,-91.9453,-91
-233,-233,-95.8117,-95
-265,-265,-64.0376,-64
-230,-230,-72.9681,-72
-205,-205,-42.8375,-42
-257,-257,-33.029,-33
-219,-219,-49.6471,-49
-245,-245,-35.5985,-35
-248,-248,-12.8898,-12
-227,-227,-18.224,-18
-204,-204,-67.6479,-67
-206,-206,-73.2742,-73
-303,-303,-70.584,-70
-262,-262,-43.3844,-43
-195,-195,-107.7417,-107
-236,-236,-73.0922,-73
-251,-251,-26.2145,-26
-217,-217,-88.2577,-88
-252,-252,-120.6633,-120
-265,-265,-73.958,-73
-235,-235,-56.3197,-56
-226,-226,-96.5889,-96
-236,-236,-78.5575,-78
-214,-214,-36.4979,-36
-185,-185,-21.005,-21
-227,-227,-93.5895,-93
-256,-256,-107.971,-107
-239,-239,-57.8522,-57
-222,-222,-74.8304,-74
-211,-211,-70.1775,-70
-247,-247,-39.2007,-39
-226,-226,-30.3469,-30
-207,-207,-68.9891,-68
-209,-209,-110.1209,-110
-234,-234,-66.8773,-66
-235,-235,-72.9791,-72
-231,-231,-96.6354,-96
-253,-253,-100.7008,-100
-192,-192,-51.7288,-51
-164,-164,-69.6346,-69
-236,-236,-89.4046,-89
-283,-283,-65.3007,-65
-237,-237,-78.122,-78
-215,-215,-93.7744,-93
-239,-239,-54.5094,-54
-231,-231,-54.8112,-54
-215,-215,-85.3324,-85
-223,-223,-83.5867,-83
-254,-254,-45.6925,-45
-225,-225,-45.8818,-45
-227,-227,-66.7073,-66
-255,-255,-98.6595,-98
-277,-277,-64.0389,-64
-228,-228,-38.9159,-38
-222,-222,-91.3462,-91
-258,-258,-53.367,-53
-246,-246,-79.0397,-79
-234,-234,-82.1918,-82
-255,-255,-61.3884,-61
-246,-246,-38.1773,-38
-237,-237,-39.424,-39
-244,-244,-136.3603,-136
-236,-236,-95.4296,-95
-237,-237,-28.7935,-28
-205,-205,-68.9859,-68
-243,-243,-84.5394,-84
-255,-255,-51.1296,-51
-219,-219,-85.2746,-85
-224,-224,-97.9406,-97
-255,-255,-68.6427,-68
-273,-273,-59.7947,-59
-225,-225,-69.2621,-69
-236,-236,-47.5563,-47
-245,-245,-19.1042,-19
-242,-242,-61.2109,-61
-227,-227,-89.1587,-89
-249,-249,-71.9929,-71
-227,-227,-55.748,-55
-204,-204,-44.5609,-44
-217,-217,-80.6748,-80
-248,-248,-60.0501,-60
-232,-232,-41.0914,-41
-224,-224,-42.5164,-42
-275,-275,-66.8927,-66
-260,-260,-68.4779,-68
-222,-222,-64.39,-64
-237,-237,-86.0694,-86
-245,-245,-25.0259,-25
-225,-225,2.2802,2
-198,-198,-69.5,-69
-214,-214,-116.2739,-116
-216,-216,-70.6543,-70
-245,-245,-48.4253,-48
-252,-252,-72.1779,-72
-294,-294,-64.5717,-64
-239,-239,-48.4849,-48
-203,-203,-56.0741,-56
-235,-235,-87.0952,-87
-295,-295,-58.4434,-58
-212,-212,-60.3815,-60
-193,-193,-88.1093,-88
-241,-241,-109.6306,-109
-223,-223,-61.1475,-61
-207,-207,-55.4956,-55
-271,-271,-90.6252,-90
-292,-292,-79.003,-79
-257,-257,-66.5244,-66
-226,-226,-87.4765,-87
-283,-283,-78.6169,-78
-279,-279,-69.7399,-69
-227,-227,-76.602,-76
-245,-245,-67.1723,-67
-238,-238,-68.7895,-68
-242,-242,-37.6465,-37
-278,-278,-74.8437,-74
-276,-276,-86.4734,-86
-216,-216,-50.9191,-50
-194,-194,-55.4341,-55
-218,-218,-86.2656,-86
-234,-234,-104.6566,-104
-255,-255,-56.6541,-56
-234,-234,-67.4292,-67
-218,-218,-76.69,-76
-229,-229,-73.9768,-73
-171,-171,-58.4074,-58
-197,-197,-80.0553,-80
-261,-261,-58.2296,-58
-255,-255,-35.3774,-35
-217,-217,-48.4994,-48
-280,-280,-78.8328,-78
-267,-267,-63.0245,-63
-219,-219,-55.2554,-55
-238,-238,-106.1299,-106
-239,-239,-90.707,-90
-208,-208,-52.7325,-52
-231,-231,-67.7781,-67
-214,-214,-75.5139,-75
-229,-229,-56.3654,-56
-201,-201,-29.7216,-29
-198,-198,-44.7172,-44
-272,-272,-46.035,-46
-269,-269,-75.6839,-75
-205,-205,-83.061,-83
-207,-207,-124.7854,-124
-265,-265,-69.8546,-69
-263,-263,-34.0141,-34
-207,-207,-65.9535,-65
-244,-244,-125.5259,-125
-252,-252,-42.9397,-42
-227,-227,-23.9381,-23
-228,-228,-71.5978,-71
-238,-238,-53.3741,-53
-202,-202,-38.2197,-38
-195,-195,-102.4121,-102
-226,-226,-122.9715,-122
-247,-247,-88.1958,-88
-231,-231,-57.4295,-57
-217,-217,-114.235,-114
-253,-253,-110.4002,-110
-257,-257,-58.5325,-58
-245,-245,-76.4587,-76
-231,-231,-69.6306,-69
-235,-235,-73.6578,-73
-244,-244,-110.104,-110
-231,-231,-107.5871,-107
-236,-236,-47.4871,-47
-212,-212,-26.1044,-26
-195,-195,-50.1468,-50
-226,-226,-65.7914,-65
-241,-241,-86.6401,-86
-261,-261,-66.3491,-66
-208,-208,-50.2942,-50
-180,-180,-61.3621,-61
-204,-204,-3.5604,-3
-224,-224,-29.8688,-29
-222,-222,-93.6623,-93
-228,-228,-88.0742,-88
-247,-247,-50.4089,-50
-213,-213,-113.3001,-113
-205,-205,-100.0076,-100
-216,-216,-52.3837,-52
-206,-206,-71.6463,-71
-223,-223,-72.0755,-72
-225,-225,-41.483,-41
-238,-238,-65.1289,-65
-280,-280,-47.8896,-47
-270,-270,-62.7916,-62
-236,-236,-35.1549,-35
-225,-225,-32.5936,-32
-229,-229,-106.4,-106
-241,-241,-103.4017,-103
-262,-262,-39.0003,-39
-263,-263,-40.9439,-40
-209,-209,-98.5574,-98
-237,-237,-97.4754,-97
-285,-285,-41.9022,-41
-254,-254,-78.4161,-78
-226,-226,-85.6901,-85
-236,-236,-61.9572,-61
-255,-255,-63.1482,-63
-206,-206,-72.5261,-72
-205,-205,-36.8884,-36
-217,-217,-30.16,-30
-202,-202,-60.376,-60
-207,-207,-81.2882,-81
-249,-249,-65.8816,-65
-296,-296,-52.2236,-52
-232,-232,-87.471,-87
-202,-202,-91.7142,-91
-251,-251,-80.4637,-80
-230,-230,-66.2165,-66
-232,-232,-70.3325,-70
-264,-264,-79.2086,-79
-293,-293,-65.5915,-65
-221,-221,-70.7095,-70
-225,-225,-47.5756,-47
-253,-253,-30.7415,-30
-269,-269,-61.2123,-61
-255,-255,-75.8702,-75
-235,-235,-95.5389,-95
-245,-245,-42.7812,-42
-223,-223,-14.9592,-14
-200,-200,-38.8015,-38
-278,-278,-59.402,-59
-217,-217,-56.9071,-56
-191,-191,-62.0352,-62
-228,-228,-81.1456,-81
-257,-257,-47.5938,-47
-213,-213,-38.7212,-38
-192,-192,-50.0402,-50
-230,-230,-40.7048,-40
-247,-247,-57.3372,-57
-256,-256,-59.2255,-59
-200,-200,-72.6685,-72
-236,-236,-114.2514,-114
-216,-216,-104.4631,-104
-194,-194,-70.2721,-70
-222,-222,-59.6253,-59
-265,-265,-63.4907,-63
-226,-226,-74.4225,-74
-233,-233,-95.517,-95
-249,-249,-97.37,-97
-252,-252,-43.2022,-43
-180,-180,-70.4699,-70
-216,-216,-118.5802,-118
-265,-265,-88.2841,-88
-200,-200,-59.7866,-59
-222,-222,-69.708,-69
-221,-221,-89.0874,-89
-210,-210,-40.098,-40
-218,-218,-38.979,-38
-219,-219,-51.4935,-51
-254,-254,-36.4702,-36
-230,-230,-40.9895,-40
-186,-186,-82.8183,-82
-232,-232,-130.0819,-130
-268,-268,-66.2003,-66
-275,-275,-35.6065,-35
-238,-238,-84.5956,-84
-236,-236,-63.8069,-63
-203,-203,-66.0959,-66
-199,-199,-98.132,-98
-240,-240,-127.0204,-127
-250,-250,-55.1951,-55
-250,-250,-59.1016,-59
-225,-225,-87.4612,-87
-239,-239,-103.648,-103
-264,-264,-89.1079,-89
-217,-217,-68.9572,-68
-189,-189,-78.8424,-78
-241,-241,-57.6194,-57
-232,-232,-34.9731,-34
-253,-253,-112.5353,-112
-247,-247,-51.2197,-51
-246,-246,-25.2413,-25
-239,-239,-62.1684,-62
-234,-234,-90.9476,-90
-260,-260,-47.4063,-47
-241,-241,-26.4884,-26
-214,-214,-64.3675,-64
-238,-238,-81.4971,-81
-234,-234,-90.2584,-90
-235,-235,-34.2535,-34
-234,-234,-70.1088,-70
-277,-277,-49.5029,-49
-218,-218,-27.8021,-27
-214,-214,-56.4014,-56
-250,-250,-99.5357,-99
-256,-256,-60.4291,-60
-255,-255,-67.2223,-67
-217,-217,-83.0059,-83
-238,-238,-86.0469,-86
-272,-272,-14.7302,-14
-275,-275,-50.1952,-50
-211,-211,-98.5993,-98
-226,-226,-34.1138,-34
-214,-214,-56.5446,-56
-229,-229,-55.3769,-55
-223,-223,-44.1249,-44
-244,-244,-52.763,-52
-239,-239,-53.6697,-53
-262,-262,-88.3494,-88
-294,-294,-64.3332,-64
-226,-226,-20.1736,-20
-221,-221,-65.5501,-65
-248,-248,-100.8862,-100
-251,-251,-108.7758,-108
-202,-202,-72.1854,-72
-206,-206,-69.4812,-69
-244,-244,-36.7233,-36
-221,-221,-32.6666,-32
-165,-165,-73.3517,-73
-231,-231,-82.9962,-82
-250,-250,-83.9887,-83
-218,-218,-58.8904,-58
-192,-192,-72.5492,-72
-258,-258,-97.2761,-97
-265,-265,-50.41,-50
-227,-227,-22.6749,-22
-227,-227,-74.5001,-74
-246,-246,-65.7269,-65
-197,-197,-87.0361,-87
-183,-183,-80.0027,-80
-201,-201,-79.9448,-79
-216,-216,-73.2629,-73
-218,-218,-67.6964,-67
-192,-192,-93.3857,-93
-198,-198,-75.0985,-75
-283,-283,-48.219,-48
-265,-265,-71.5549,-71
-195,-195,-67.4175,-67
-265,-265,-68.2636,-68
-247,-247,-68.0274,-68
-185,-185,-110.6012,-110
-255,-255,-51.8404,-51
-284,-284,-47.9944,-47
-229,-229,-83.5677,-83
-237,-237,-88.9893,-88
-232,-232,-88.6006,-88
-201,-201,-50.5929,-50
-202,-202,-71.4864,-71
-210,-210,-105.5732,-105
-249,-249,-109.5706,-109
-246,-246,-44.9923,-44
-229,-229,-59.3639,-59
-241,-241,-48.3232,-48
-254,-254,-62.96,-62
-203,-203,-57.071,-57
-203,-203,-78.3205,-78
-255,-255,-73.1796,-73
-248,-248,-96.1652,-96
-203,-203,-127.8094,-127
-210,-210,-60.2982,-60
-226,-226,-55.9656,-55
-224,-224,-82.3564,-82
-202,-202,-85.0355,-85
-226,-226,-36.1204,-36
-253,-253,-40.7337,-40
-241,-241,-78.8251,-78
-213,-213,-56.3875,-56
-263,-263,-0.3811,0
-271,-271,-65.7498,-65
-257,-257,-84.6441,-84
-257,-257,-52.6844,-52
-220,-220,-27.1354,-27
-239,-239,-92.9704,-92
-258,-258,-99.6411,-99
-245,-245,-62.3408,-62
-219,-219,-62.745,-62
-220,-220,-81.0317,-81
-196,-196,-32.2975,-32
-261,-261,-17.9949,-17
-251,-251,-36.1096,-36
-218,-218,-51.2151,-51
-256,-256,-53.3051,-53
-251,-251,-27.3573,-27
-215,-215,-33.0672,-33
-226,-226,-118.4008,-118
-233,-233,-100.7789,-100
-257,-257,-30.3646,-30
-234,-234,-100.4217,-100
-224,-224,-82.4244,-82
-206,-206,-20.4973,-20
-181,-181,-90.0464,-90
-206,-206,-119.9827,-119
-235,-235,-64.9955,-64
-220,-220,-72.506,-72
-214,-214,-67.5058,-67
-200,-200,-36.6428,-36
-239,-239,-38.176,-38
-244,-244,-45.8316,-45
-216,-216,-84.4241,-84
-216,-216,-81.4981,-81
-229,-229,-65.4311,-65
-211,-211,-77.2222,-77
-229,-229,-90.3661,-90
-274,-274,-39.0219,-39
-271,-271,-38.9894,-38
-229,-229,-90.6802,-90
-248,-248,-83.7148,-83
-259,-259,-38.3367,-38
-258,-258,-44.8824,-44
-236,-236,-61.8617,-61
-272,-272,-59.7703,-59
-230,-230,-37.3384,-37
-208,-208,-61.3344,-61
-229,-229,-88.9776,-88
-248,-248,-76.7706,-76
-210,-210,-48.2142,-48
-226,-226,-98.5144,-98
-263,-263,-107.1166,-107
-236,-236,-92.0481,-92
-202,-202,-91.8291,-91
